Date,AAPL,NVDA,SPY,TSLA
2022-12-05,144.18295288085938,16.59249496459961,381.31488037109375,182.4499969482422
2022-12-06,140.52499389648438,15.970148086547852,375.8182678222656,179.82000732421875
2022-12-07,138.5878448486328,16.103008270263672,375.17889404296875,174.0399932861328
2022-12-08,140.26931762695312,17.150903701782227,378.1180725097656,173.44000244140625
2022-12-09,139.7875213623047,16.98307991027832,375.29351806640625,179.0500030517578
2022-12-12,142.07864379882812,17.516517639160156,380.7041320800781,167.82000732421875
2022-12-13,143.04225158691406,18.05295181274414,383.58599853515625,160.9499969482422
2022-12-14,140.81996154785156,17.655370712280273,381.13348388671875,156.8000030517578
2022-12-15,134.22198486328125,16.934127807617188,371.8103332519531,157.6699981689453
2022-12-16,132.26516723632812,16.55352783203125,367.4207763671875,150.22999572753906
2022-12-19,130.16090393066406,16.236865997314453,364.3052062988281,149.8699951171875
2022-12-20,130.092041015625,16.068044662475586,364.8036804199219,137.8000030517578
2022-12-21,133.189453125,16.483606338500977,370.25836181640625,137.57000732421875
2022-12-22,130.0232391357422,15.32282829284668,364.9761657714844,125.3499984741211
2022-12-23,129.65940856933594,15.189971923828125,367.07562255859375,123.1500015258789
2022-12-27,127.85993194580078,14.10611343383789,365.6280517578125,109.0999984741211
2022-12-28,123.93653869628906,14.02120304107666,361.0841064453125,112.70999908447266
2022-12-29,127.44693756103516,14.587606430053711,367.5837097167969,121.81999969482422
2022-12-30,127.76158905029297,14.598594665527344,366.615478515625,123.18000030517578
2023-01-03,122.98271179199219,14.299910545349121,365.07208251953125,108.0999984741211
2023-01-04,124.25118255615234,14.733451843261719,367.8905029296875,113.63999938964844
2023-01-05,122.93354034423828,14.24996280670166,363.69158935546875,110.33999633789062
2023-01-06,127.45677185058594,14.843338012695312,372.0318603515625,113.05999755859375
2023-01-09,127.9779281616211,15.611526489257812,371.8208923339844,119.7699966430664
2023-01-10,128.54824829101562,15.892230987548828,374.42840576171875,118.8499984741211
2023-01-11,131.26219177246094,15.984132766723633,379.1641540527344,123.22000122070312
2023-01-12,131.18353271484375,16.493593215942383,380.54461669921875,123.55999755859375
2023-01-13,132.510986328125,16.881187438964844,382.02093505859375,122.4000015258789
2023-01-17,133.6713104248047,17.68334197998047,381.32110595703125,131.49000549316406
2023-01-18,132.9534912109375,17.358680725097656,375.3008117675781,128.77999877929688
2023-01-19,133.0124969482422,16.747323989868164,372.5686950683594,127.16999816894531
2023-01-20,135.56907653808594,17.8201961517334,379.5093078613281,133.4199981689453
2023-01-23,138.75502014160156,19.17276954650879,384.0628356933594,143.75
2023-01-24,140.1512908935547,19.244693756103516,383.650634765625,143.88999938964844
2023-01-25,139.49252319335938,19.30263328552246,383.79449462890625,144.42999267578125
2023-01-26,141.55747985839844,19.7811279296875,388.0124816894531,160.27000427246094
2023-01-27,143.49456787109375,20.34353256225586,388.90399169921875,177.89999389648438
2023-01-30,140.6134796142578,19.141801834106445,384.0245361328125,166.66000366210938
2023-01-31,141.8819580078125,19.516403198242188,389.67095947265625,173.22000122070312
2023-02-01,143.00291442871094,20.92092514038086,393.812255859375,181.41000366210938
2023-02-02,148.302978515625,21.68611717224121,399.5450134277344,188.27000427246094
2023-02-03,151.92156982421875,21.077760696411133,395.2981872558594,189.97999572753906
2023-02-06,149.19778442382812,21.066770553588867,392.8824462890625,194.75999450683594
2023-02-07,152.0690460205078,22.149625778198242,398.020751953125,196.80999755859375
2023-02-08,149.38462829589844,22.181589126586914,393.66851806640625,201.2899932861328
2023-02-09,148.35211181640625,22.31345558166504,390.25567626953125,207.32000732421875
2023-02-10,148.71653747558594,21.242584228515625,391.1663818359375,196.88999938964844
2023-02-13,151.51339721679688,21.765031814575195,395.75830078125,194.63999938964844
2023-02-14,150.87327575683594,22.94678497314453,395.5762634277344,209.25
2023-02-15,152.97091674804688,22.740005493164062,396.8607482910156,214.24000549316406
2023-02-16,151.37550354003906,21.978805541992188,391.3964538574219,202.0399932861328
2023-02-17,150.233154296875,21.36545181274414,390.41864013671875,208.30999755859375
2023-02-21,146.2249298095703,20.63322639465332,382.58648681640625,197.3699951171875
2023-02-22,146.64840698242188,20.73212432861328,382.05926513671875,200.86000061035156
2023-02-23,147.13095092773438,23.639053344726562,384.09161376953125,202.07000732421875
2023-02-24,144.48182678222656,23.26145362854004,379.98858642578125,196.8800048828125
2023-02-27,145.67349243164062,23.476224899291992,381.2828063964844,207.6300048828125
2023-02-28,145.1711883544922,23.191526412963867,379.8736267089844,205.7100067138672
2023-03-01,143.1031036376953,22.674072265625,378.4164123535156,202.77000427246094
2023-03-02,143.69398498535156,23.28942108154297,381.35943603515625,190.89999389648438
2023-03-03,148.7362060546875,23.86481475830078,387.47564697265625,197.7899932861328
2023-03-06,151.49368286132812,23.5291690826416,387.7440185546875,193.80999755859375
2023-03-07,149.29757690429688,23.267406463623047,381.8004150390625,187.7100067138672
2023-03-08,150.54827880859375,24.15961265563965,382.423583984375,182.0
2023-03-09,148.3029022216797,23.415271759033203,375.3678894042969,172.9199981689453
2023-03-10,146.24465942382812,22.94468879699707,369.95159912109375,173.44000244140625
2023-03-13,148.18475341796875,22.945688247680664,369.4242858886719,174.47999572753906
2023-03-14,150.2725067138672,24.041717529296875,375.5308837890625,183.25999450683594
2023-03-15,150.66644287109375,24.206573486328125,373.1822204589844,180.4499969482422
2023-03-16,153.48301696777344,25.518409729003906,379.7297058105469,184.1300048828125
2023-03-17,152.6459503173828,25.70224952697754,375.2897644042969,180.1300048828125
2023-03-20,155.0094757080078,25.877094268798828,378.8983154296875,183.25
2023-03-21,156.86093139648438,26.17582893371582,383.87347412109375,197.5800018310547
2023-03-22,155.43292236328125,26.444589614868164,377.32977294921875,191.14999389648438
2023-03-23,156.5162353515625,27.16695213317871,378.349853515625,192.22000122070312
2023-03-24,157.8162078857422,26.75531578063965,380.83258056640625,190.41000366210938
2023-03-27,155.87612915039062,26.50753402709961,381.5447082519531,191.80999755859375
2023-03-28,155.2556915283203,26.386640548706055,380.688232421875,189.19000244140625
2023-03-29,158.32830810546875,26.960134506225586,386.22149658203125,193.8800048828125
2023-03-30,159.89414978027344,27.358779907226562,388.4829406738281,195.27999877929688
2023-03-31,162.39556884765625,27.752431869506836,393.95843505859375,207.4600067138672
2023-04-03,163.64630126953125,27.940265655517578,395.4596862792969,194.77000427246094
2023-04-04,163.11451721191406,27.428714752197266,393.2655944824219,192.5800018310547
2023-04-05,161.27288818359375,26.85722541809082,392.23590087890625,185.52000427246094
2023-04-06,162.15919494628906,27.013080596923828,393.7659606933594,185.05999755859375
2023-04-10,159.5691375732422,27.554609298706055,394.17010498046875,184.50999450683594
2023-04-11,158.3578338623047,27.144973754882812,394.2759704589844,186.7899932861328
2023-04-12,157.66848754882812,26.471567153930664,392.6689147949219,180.5399932861328
2023-04-13,163.04554748535156,26.439594268798828,397.8846435546875,185.89999389648438
2023-04-14,162.70086669921875,26.734333038330078,396.9126892089844,185.0
2023-04-17,162.72059631347656,26.978118896484375,398.3369445800781,187.0399932861328
2023-04-18,163.9417266845703,27.64253044128418,398.59674072265625,184.30999755859375
2023-04-19,165.08412170410156,27.90629768371582,398.5293884277344,180.58999633789062
2023-04-20,164.11900329589844,27.080028533935547,396.3545837402344,162.99000549316406
2023-04-21,162.5137481689453,27.095014572143555,396.6624450683594,165.0800018310547
2023-04-24,162.81903076171875,27.01807975769043,397.0762939453125,162.5500030517578
2023-04-25,161.28274536132812,26.217788696289062,390.773193359375,160.6699981689453
2023-04-26,161.27288818359375,26.932157516479492,389.11798095703125,153.75
2023-04-27,165.8522491455078,27.201919555664062,396.8646545410156,160.19000244140625
2023-04-28,167.1029510498047,27.72446060180664,400.2519226074219,164.30999755859375
2023-05-01,167.01434326171875,28.884431838989258,399.8478088378906,161.8300018310547
2023-05-02,165.9803009033203,28.18505096435547,395.3537292480469,160.30999755859375
2023-05-03,164.9068603515625,27.77741050720215,392.64007568359375,160.61000061035156
2023-05-04,163.2720489501953,27.53762435913086,389.85906982421875,161.1999969482422
2023-05-05,170.9339141845703,28.654634475708008,397.0762939453125,170.05999755859375
2023-05-08,170.86495971679688,29.12521743774414,397.18218994140625,171.7899932861328
2023-05-09,169.16123962402344,28.54572868347168,395.4403991699219,169.14999389648438
2023-05-10,170.92405700683594,28.859453201293945,397.28802490234375,168.5399932861328
2023-05-11,171.1111297607422,28.552724838256836,396.5951232910156,172.0800018310547
2023-05-12,170.18417358398438,28.314929962158203,396.0755310058594,167.97999572753906
2023-05-15,169.69107055664062,28.927391052246094,397.4419860839844,166.35000610351562
2023-05-16,169.69107055664062,29.187162399291992,394.7860107421875,166.52000427246094
2023-05-17,170.302490234375,30.15130615234375,399.5783386230469,173.86000061035156
2023-05-18,172.62985229492188,31.649978637695312,403.4275817871094,176.88999938964844
2023-05-19,172.7383575439453,31.23634910583496,402.8405456542969,180.13999938964844
2023-05-22,171.79161071777344,31.14842987060547,403.0041198730469,188.8699951171875
2023-05-23,169.1881103515625,30.660858154296875,398.48126220703125,185.77000427246094
2023-05-24,169.4642333984375,30.510986328125,395.5943908691406,182.89999389648438
2023-05-25,170.59837341308594,37.9464111328125,399.0201416015625,184.47000122070312
