Date,ARB,AVAX,BTC,DOGE,ETH,INJ,LINK,MATIC,SOL
2022-03-11,0.0019399999873712659,71.2354736328125,38794.97265625,0.11560200154781342,2559.56298828125,4.934597015380859,13.07819938659668,1.4065040349960327,80.7449951171875
2022-03-12,0.0019450000254437327,71.002197265625,38904.01171875,0.11513599753379822,2574.754150390625,5.053853988647461,13.186159133911133,1.3994849920272827,81.55381774902344
2022-03-13,0.0018919999711215496,68.07599639892578,37849.6640625,0.11160799860954285,2518.944580078125,5.018783092498779,12.740457534790039,1.362876057624817,78.93607330322266
2022-03-14,0.0019829999655485153,68.89183807373047,39666.75390625,0.11404799669981003,2590.696044921875,5.288092136383057,13.401471138000488,1.3778990507125854,81.17333984375
2022-03-15,0.001967000076547265,69.88738250732422,39338.78515625,0.1127839982509613,2620.149658203125,5.14215087890625,13.714278221130371,1.38019597530365,82.95508575439453
2022-03-16,0.0020570000633597374,74.18374633789062,41143.9296875,0.116907998919487,2772.0556640625,5.335084915161133,14.696399688720703,1.4683589935302734,87.90362548828125
2022-03-17,0.002047999994829297,79.53851318359375,40951.37890625,0.11650200188159943,2814.8544921875,5.33781099319458,14.421710968017578,1.449110984802246,87.87684631347656
2022-03-18,0.002090000081807375,85.76238250732422,41801.15625,0.11930599808692932,2945.343017578125,5.356154918670654,15.028580665588379,1.499554991722107,89.82203674316406
2022-03-19,0.0021100000012665987,89.69412231445312,42190.65234375,0.12356899678707123,2946.257080078125,5.537032127380371,14.97515869140625,1.5280710458755493,92.41815185546875
2022-03-20,0.0020620001014322042,84.72430419921875,41247.82421875,0.11915399879217148,2860.459228515625,5.326962947845459,14.552144050598145,1.4639190435409546,88.61486053466797
2022-03-21,0.0020540000405162573,86.44969940185547,41077.99609375,0.1193389967083931,2897.9765625,5.394676208496094,15.007802963256836,1.466493010520935,88.7572021484375
2022-03-22,0.0012710000155493617,83.9814453125,42358.80859375,0.12248100340366364,2973.131103515625,5.46143913269043,15.450860977172852,1.5054479837417603,90.51296997070312
2022-03-23,0.0012870000209659338,86.25101470947266,42892.95703125,0.12972700595855713,3031.067138671875,5.621528148651123,15.800262451171875,1.5563030242919922,95.1026840209961
2022-03-24,0.001319000031799078,87.55538940429688,43960.93359375,0.13654999434947968,3108.06201171875,5.977438926696777,16.171621322631836,1.6287649869918823,102.22369384765625
2022-03-25,0.0013299999991431832,83.66136932373047,44348.73046875,0.13101300597190857,3106.67138671875,5.735324859619141,15.584914207458496,1.5795730352401733,98.6581039428711
2022-03-26,0.00133500003721565,85.95565032958984,44500.828125,0.13586799800395966,3143.178955078125,5.830111980438232,15.821913719177246,1.6108030080795288,101.7641830444336
2022-03-27,0.0014049999881535769,89.82484436035156,46820.4921875,0.14473199844360352,3291.57763671875,6.0981950759887695,16.84952735900879,1.6934809684753418,107.08422088623047
2022-03-28,0.0014140000566840172,89.60455322265625,47128.00390625,0.14265699684619904,3336.634521484375,5.978211879730225,16.517032623291016,1.6603870391845703,106.46525573730469
2022-03-29,0.001424000016413629,92.84088897705078,47465.73046875,0.1444700062274933,3401.98779296875,5.969366073608398,16.973129272460938,1.6747870445251465,111.71031188964844
2022-03-30,0.0014120000414550304,95.77998352050781,47062.6640625,0.14320999383926392,3385.157958984375,6.204911231994629,17.209745407104492,1.6846189498901367,120.6994857788086
2022-03-31,0.001366000040434301,96.9246597290039,45538.67578125,0.13782599568367004,3281.642822265625,5.915098190307617,16.910993576049805,1.617285966873169,122.66146087646484
2022-04-01,0.0013879999751225114,96.69318389892578,46281.64453125,0.14131499826908112,3449.55224609375,6.248365879058838,17.312368392944336,1.6939140558242798,134.43093872070312
2022-04-02,0.0013760000001639128,95.9732666015625,45868.94921875,0.13891300559043884,3445.059326171875,6.131206035614014,17.403167724609375,1.6540249586105347,132.19886779785156
2022-04-03,0.0013940000208094716,98.0777816772461,46453.56640625,0.14645299315452576,3522.83349609375,6.316267013549805,18.09421730041504,1.6888099908828735,136.77532958984375
2022-04-04,0.0013989999424666166,95.52021789550781,46622.67578125,0.14859099686145782,3521.2412109375,6.259817123413086,17.474639892578125,1.6499179601669312,132.41262817382812
2022-04-05,0.0013670000480487943,91.0210952758789,45555.9921875,0.1729069948196411,3411.79248046875,6.342121124267578,16.77373504638672,1.5929210186004639,126.86223602294922
2022-04-06,0.0012959999730810523,82.9559097290039,43206.73828125,0.14341700077056885,3171.69189453125,5.982646942138672,15.427790641784668,1.4587470293045044,112.88338470458984
2022-04-07,0.0013050000416114926,87.91970825195312,43503.84765625,0.14610199630260468,3233.274658203125,6.116283893585205,15.775300025939941,1.5140539407730103,118.79651641845703
2022-04-08,0.001269000000320375,83.76922607421875,42287.6640625,0.14254899322986603,3192.073974609375,6.161719799041748,15.135031700134277,1.4357019662857056,109.8008804321289
2022-04-09,0.0012829999905079603,84.5946273803711,42782.13671875,0.14430299401283264,3261.916259765625,6.346452236175537,15.433225631713867,1.4643219709396362,112.97279357910156
2022-04-10,0.0012659999774768949,81.81646728515625,42207.671875,0.14953500032424927,3211.866943359375,6.104430198669434,15.34876823425293,1.4334650039672852,111.74243927001953
2022-04-11,0.0011859999503940344,74.17261505126953,39521.90234375,0.1346540004014969,2981.05224609375,5.298430919647217,13.75277042388916,1.3331739902496338,99.33910369873047
2022-04-12,0.0012039999710395932,76.36006164550781,40127.18359375,0.13807600736618042,3030.37646484375,5.503970146179199,13.973590850830078,1.3928680419921875,103.30638885498047
2022-04-13,0.001234999974258244,80.0019760131836,41166.73046875,0.14008000493049622,3118.34423828125,5.554469108581543,14.183897972106934,1.420106053352356,105.00194549560547
